,Channel_id,Channel_title,Created_date,Video_count,Views_count,Subscription_count,Subscription_count_hidden
466,UCUjcrwk5MFPfYbQ4XZptf1A,xegabes,2008-03-10T03:17:57Z,74,710297,920,False
467,UCImYogn-FXSu5nlVHx4GUhw,Paul Cavel,2009-09-07T02:50:39Z,44,450975,2790,False
468,UCpuAPXDuJKe5fAuSLCG8LDg,Volcom,2006-11-30T19:12:23Z,2261,45848239,180000,False
469,UCzEcHV6aIUco6EaMd-dVP_A,CORO NACIONAL IDDP,2013-06-08T21:04:47Z,226,228670,1140,False
470,UCmIIBhzBfzoAt51zqdun_6g,Moto.it,2007-11-19T13:41:11Z,3324,126886847,274000,False
471,UCGdZKY7dD8H2Ecsq9__xeqQ,Ed Fisher,2007-03-17T19:48:22Z,381,3282641,1690,False
472,UCsMp4t_y0m_T9tXGGWjMOyg,RAMIRO CM,2013-09-29T00:14:07Z,2,2583,7,False
473,UCxH3W8AsCCHAnjL0ckn4M1w,breakoutlyts,2007-03-25T15:37:26Z,13,63717,15,False
474,UCWNx-3LmYfa45rwgVPoz5JQ,Plongée Tek Marseille,2007-06-04T11:45:35Z,40,93733,456,False
475,UCpKnbXIIl9ud9dYYQ8S-dqA,MrJallu101,2011-06-09T17:43:30Z,538,69958750,215000,False
476,UCuCuwcyEA7nuRmsvDKXPsdw,G++,2007-01-22T22:42:06Z,20,983518,233,False
477,UCUrr00OKh4SMieOvD9lkyQQ,MJK japan,2011-11-10T23:49:57Z,0,0,102,False
478,UC-o0hItpSKg5ZtuXAh_4rEg,GNROSAS,2006-06-19T02:51:29Z,43,306345,137,False
479,UC4vbiZMU_yrheYVZH393-Zw,RolandChannel,2008-06-12T13:19:16Z,1589,91760290,0,True
480,UCui2MpemP6NouHLEap5jzrg,PerformanceUnlmtd,2008-09-30T19:12:04Z,54,206261,204,False
481,UCF9C9nAU1MT4UzkfRjwJLMQ,kishor kumar Warde,2011-06-19T17:55:36Z,5,13907,39,False
482,UClY-p9bQkEjmZvwYZtoLT5Q,Tina Marie,2012-10-04T03:58:37Z,1671,6857048,44400,False
483,UCbNcN2DvPOwewfNK3bcodcg,Flavio Castro Imoveis,2011-08-03T16:48:45Z,1067,12044484,36600,False
484,UCsavg5T0Jlxkcp2eD8krBAw,Cristian Rosales,2011-12-04T20:29:27Z,27,1241458,1990,False
485,UCuf2GsZmHGEx0rYsWnZM6HQ,אוהד שרגאי - הערוץ הרשמי,2012-01-30T07:50:53Z,11,2106285,6180,False
486,UChd8xWG_wsGStscuoouwQDw,Kleber Y,2009-07-23T11:12:48Z,2089,9800175,4850,False
487,UCLKkGgvbJkmVEYPNsbXWbwQ,ingenieriajrm,2009-04-24T18:31:44Z,16,303391,75,False
488,UC3CZydI1jQqZlSUJs_OKv4w,Chris Brandvik,2008-06-21T21:25:00Z,1,128,66,False
489,UCEoUhirnLHXdsLNuY4t67bQ,kiddroom,2006-11-04T09:30:17Z,38,649320,46,False
490,UC2B4vSWQA1yPFT1BnGdwv-A,Lao Pho,2006-07-25T21:46:41Z,93,302145,41,False
491,UC8y7LKPzQYlQDRifRnmAR9g,FierceBlokesMelb,2010-02-23T08:42:28Z,1,1498,1,False
492,UCNbOZesinLAZHeYPEUakqxA,friendlee,2006-03-19T01:42:57Z,15,10528,21,False
493,UCrcB0DHc-tIW9GBRp21C7CQ,Ken C,2007-04-29T14:38:50Z,201,399937,668,False
494,UCVSj-a8oGFDMTPnu9Dw5zhA,Gamersoftheworld,2008-01-11T23:43:40Z,3,1378,1,False
495,UC0AFnSo40mMrYgetcpB4Yng,tomy0831,2009-08-14T06:54:20Z,11,323354,123,False
496,UC7NszqtDGyVuQuxUEAN_n2Q,Rajshri Marathi,2009-04-30T07:50:01Z,12160,1409274216,3060000,False
497,UCGeRki7JHKEhk27epcAJraQ,madebychevron,2010-03-14T21:49:18Z,8,261043,31,False
498,UCLFXVxKZAdv-D5t6rhHKE3g,Flex-A-Lite,2010-04-18T23:29:14Z,24,1054689,3370,False
499,UCQzY3ru491eWtBpkrmI8bGw,ThisIsKriticalGaming,2012-03-05T17:00:00Z,14,17081,206,False
500,UCbwkJES4SHCA3Rue1gth8Tw,horsemadjulia,2011-06-03T09:07:14Z,48,28716,34,False
501,UCYySQPwTcBoksOwDuWN2jug,Linus Carlsson,2007-09-29T09:48:49Z,7,6147,0,False
502,UCxt0Y4ZBRSBsjZU51twjrbQ,Victor Cnockaert,2010-07-12T13:21:38Z,36,25726,77,False
503,UCVmqfvWsKeFaMGY68CbcVVQ,ChannelFireball,2009-03-14T03:19:22Z,21173,227526981,164000,False
504,UCi5zjw6jW3wcn2WVTLmUwGQ,Qwerty man,2006-04-28T22:25:53Z,14,493212,246,False
505,UC_b2Ki-qn-k-Uk5o4DewJZw,sweetmochi12,2008-01-08T02:41:11Z,9,83875,90,False
506,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,2006-08-07T23:12:21Z,58950,9564675286,11300000,False
507,UCpHzuU5P4RYHZ6FYM65-B7Q,Chicago & LA Diamond Trio,2011-06-13T15:08:39Z,6,24913,37,False
508,UCaGRdIhs2JvsV86sfmQ77Uw,Sasha315,2006-12-15T15:19:09Z,9,67828,47,False
509,UCf4HHMwHEikpsEw8h1lEpGA,Aranguren Televisión,2009-04-27T13:02:25Z,1195,1093625,1410,False
510,UCpLo12cNyaf98rL6X8m6DCw,rizzle_d,2007-12-21T11:50:21Z,210,4041003,3180,False
511,UCyRDvl5au7MCMmu6iFUHAPw,TV4,2006-08-10T17:53:09Z,8724,463930779,261000,False
512,UCJd905SWgtBm3KKWHqo7jQQ,bosio774,2012-12-07T04:57:03Z,22,28603,11,False
513,UC1vbTCUQ532eX7-WiHSlPNw,gespierdespijker1993,2009-04-06T16:32:53Z,21,238645,102,False
514,UCjM6W66mhtWbV9MQt5DdMWA,NeonPhoenix,2009-10-09T16:29:32Z,14,136659,571,False
515,UCckhD29vIoA305hv7B45b_w,revisfan24,2009-12-25T00:54:20Z,169,119649,61,False
516,UCkFSNF7Ud7nubexBE2u4B5Q,hassan936,2008-10-28T09:48:00Z,0,0,717,False
517,UCwKkpawiRfLYtUWnRFNMMqg,Tailnic,2007-10-19T14:55:16Z,1580,813495,1650,False
518,UCLHVyZuURuPVDhDc8RvZkGw,Ismael Alejandro Figueroa,2007-06-08T15:20:29Z,13,25603,13,False
519,UCOIZG2MYtCNR5Z1kMI0wY9Q,Cole Sawyer,2008-01-21T04:30:13Z,80,201418,142,False
520,UCW-xv2J5YgzpjPRm1UHNHuA,AutoInform,2009-11-24T15:27:13Z,162,3303804,9490,False
521,UCM87UTpuYbXN1g9NEL25PfA,В Макеевке - VMakeevke.COM,2012-05-22T19:42:06Z,1746,8664277,0,True
522,UC2YNdVM5r0tYGZTEnpzk_HA,playlikechamp26,2011-07-10T19:21:19Z,6,11507,0,False
523,UCwOoWzyXr96Xi9TLKhTiPrA,4949sasasa,2012-10-06T13:37:15Z,12,1524137,705,False
524,UCr9BUVSvVmC6N1FNjXTzdcw,Battle X On,2006-05-12T20:58:58Z,1000,6499682,7060,False
525,UCppHT7SZKKvar4Oc9J4oljQ,Zee TV,2005-12-11T06:23:26Z,53951,9529003150,57600000,False
526,UCJIPobU02UmQ33es6ntCH8w,Fritz Zamy,2007-01-10T21:45:38Z,304,380389,640,False
527,UCns92rcso91zDiT-6I0RkOg,leierogura,2010-03-31T08:53:56Z,92,160950,303,False
528,UCResFVv9L3bWYmzBnpFPxAg,George Possley,2010-02-25T01:32:13Z,3276,12341711,16500,False
529,UCkxBtnCrCO_aN689SyVRS2w,greenoak1,2007-01-14T04:55:44Z,101,90744,403,False
530,UCwHn3uh48gjEczPtzV8LJ9w,TCC,2010-03-20T14:14:01Z,64,8966191,10900,False
531,UCevEhPt0ipo-0BJTymdNPRA,鉄道王動画チャンネル,2010-09-06T12:32:01Z,646,17758306,37100,False
532,UCVPz_nauEJpqPxxvYiOpCHQ,カズチャンネル/Kazu Channel,2010-06-04T09:00:08Z,2427,904430354,1860000,False
533,UCF39B21wzKN4cV0S_8rCJbg,Coopers Brewery,2010-08-16T01:25:39Z,181,3332769,9480,False
534,UCOO67sI3yJShaF1aqFyCY1w,gamezplay,2006-05-15T10:51:19Z,16952,106619378,49000,False
535,UCbfAlp8HDkf3a-lliQ9KD3w,CORVAIRWILD,2006-10-25T12:40:14Z,10367,23837623,14900,False
536,UC0iFM-n9uJUxu1Fxjr1py8w,Amaury Cortez,2010-02-26T18:40:42Z,240,574074,103,False
537,UCkm8F_EkiAvMoomXS4brvjA,apsaravideo,2007-04-02T05:24:09Z,4199,59965262,0,True
538,UC8LaXDkRog0v23ctTm9-6mQ,Andres Rojas,2011-04-28T23:59:55Z,16,17921,62,False
539,UCndLWRIilWm16aSlnlinywg,nicky pc,2013-04-02T20:48:03Z,57,883751,2170,False
540,UCaPrFuNLsxMIr6Vwys5Xu7w,Celebrity Cricket League (CCL),2005-12-27T14:58:17Z,4701,662309567,2050000,False
541,UCwP2MQ-Yf_UTVw8_Izj9eyA,MrHondaful,2009-05-18T16:10:27Z,82,409341,304,False
542,UCzgS81NwZgRfu3ov-DzfSyA,Mikentroller,2013-02-16T19:10:53Z,88,12124357,2080,False
543,UChxX1rBXlPYA-nc4yO_N4jQ,samuel rodrigues,2009-09-07T04:15:24Z,19,9729,24,False
544,UCBiijTQJVImfSpUgaAcfYJQ,Jeffrey Jones,2013-09-13T14:29:58Z,9,3606,3,False
545,UCSW6T_4ZHlE6Zv-ulX75Kvw,rap dos games,2014-07-17T11:17:22Z,13,249219,1920,False
546,UCBpkfc-8l7XCR730uSMnWhg,olenkzz,2007-12-10T03:33:00Z,9,196072,201,False
547,UCp0N6cE6SxQE3McpZn4EwMA,ItsKaola,2007-03-15T18:32:21Z,13,319133,14,False
548,UCG9vnnKTvqgMM_TWYV7sc2w,Maya and Alex,2009-09-11T13:18:29Z,897,13037941,14800,False
549,UCQud3hTkdYw5d8pLPrIvy4g,BrokenCosplayers,2013-01-30T19:54:55Z,33,166314,1310,False
550,UCc4FImYfkkCURiyT2J8Q6xw,killerkiwijuice,2010-08-04T16:02:26Z,23,237367,673,False
551,UC21NEZr0ee7b5fOKuT9DPLQ,Selva Marine,2012-02-10T21:47:44Z,8,108996,388,False
552,UCzIrWDTXvdZfmM94j1BmPzQ,Martin Mruškovič,2007-11-23T13:40:47Z,6,7233,8,False
553,UCabxmwQBAo_Cehq5nbnA8tw,sasebogc10,2011-09-26T11:54:23Z,541,12053770,10300,False
554,UC9y1hU8lnLW8lEx6X7dnRoQ,やたてつYata-Tetsu,2012-08-09T01:29:55Z,972,18166557,20900,False
555,UC1V2jF0MhG16OYUYDxr762Q,fenixraider2302,2012-11-28T17:44:40Z,8,35265,28,False
556,UCJxywJ13-2au1aEFpYxD-nA,Malayali Biscoot,2013-10-11T11:48:16Z,3029,47796660,109000,False
557,UCylqbSK89ay23kRE_8eD5hg,Rio RIFFALL,2009-04-19T08:21:13Z,153,1583166,4420,False
558,UCyigfVzgsmfecWMvCSt175g,Carlos Buetas,2006-05-09T00:36:28Z,369,462497,140,False
559,UCR_OJfVPguyW3PqdKBKLnKg,Рецепты I Кулинарный канал,2014-02-07T21:27:14Z,108,863805,6330,False
560,UCRMuTG_6XkHpwMXYuN3C6XQ,ТОП ПОЧЕМУ КАК,2014-05-07T21:14:39Z,33,201515,2180,False
561,UCHXrugYHsgDyGlgNReOCuEQ,UD,2012-11-03T06:37:56Z,14,12154,27,False
562,UCGog6mnXBiYYfgYDkJVwimw,zeus9931,2010-02-27T08:27:46Z,476,1187809,1100,False
563,UCYTNPItpJ4cZbBbJ4YG0M-w,BhNoob360,2012-12-26T21:09:47Z,4,14841,23,False
564,UCGZHG3Tdr0T8YWZ7Ac8TIYg,Cataldo Albano,2011-12-12T17:36:29Z,28,20588,16,False
565,UCV0Q5XoDann5uLJDkUjJ7Lw,Mary Doodles,2006-09-17T19:29:01Z,352,36946283,404000,False
566,UCwfqkxgLt969ASXveL7DMIA,TheGamersOfficial,2010-06-12T14:06:19Z,681,6861218,13300,False
567,UCqtaybBSAYm7EFLtkjG3A2g,gorankudasai,2007-06-19T15:10:58Z,98,168986,11,False
568,UCzqrEcpPii6BiuoQ-_V2Exg,rugbyboy775,2007-10-09T17:04:10Z,2,31090,5,False
569,UC6ixzODPAdgVdY9aoSlPPew,Everyday Health,2009-12-23T19:34:50Z,1522,35293300,169000,False
570,UC3qWfVhOXpqpqWasZ5qsf0A,Canongang,2009-06-25T08:03:16Z,353,1054027,3890,False
571,UC_mSz_GpWz2ElEVJW4EGkgg,PIXELTEN,2013-12-19T23:29:25Z,73,531230,3100,False
572,UCPVM3AXNxlKuozNuzZWFIrw,lowmanslyrics,2007-06-17T12:15:56Z,10,231898,21,False
573,UCMaooTVPbDVoIwhQuQqyfUQ,Nick Starr-Street,2006-02-28T14:31:34Z,133,788243,317,False
574,UCa-oary40kq9LcnB7DL_NvQ,Mordoooor,2008-05-08T17:05:08Z,11,171898,26,False
575,UCgzIB9ZOzdsjdk2YmyIN4hg,NeverGiveUp Company,2015-01-16T09:11:25Z,27,457120,888,False
576,UCZkvqGJJn59qr6Z-RjbG8_Q,Griffin McElroy,2007-02-21T04:33:41Z,3,192838,20300,False
577,UCJzxApjhAysydtv2dqAYtMA,Lime-IMC,2007-12-29T19:04:15Z,0,0,116,False
578,UCofrfqvUR3F-0vAD30US6tw,K- stream,2014-04-19T08:00:56Z,85,210713,726,False
579,UC951hA3MLyjMNck7dHXf8MQ,David Estrada,2008-10-08T20:03:37Z,166,1722384,639,False
580,UCFat2Ihn5mA2ZvFuroyOGwg,ごはんは大盛りでよろす！,2014-05-24T20:50:58Z,1009,16483626,55100,False
581,UCcVBJaGDAsYjXEy81G9Nq8w,Miki Alós,2010-10-18T19:03:38Z,8,8801,16,False
582,UC53Bg53OBx6JVWFmh5kYWSw,djFOOLEG,2009-12-17T20:57:19Z,72,525660,248,False
583,UCsp6H-PcjKT1xuQDzED68hQ,Calixto Nascimento,2013-06-06T15:59:58Z,13,252930,378,False
584,UCTAK2aYsvkWANoStaDTATzA,greenlightgamer,2009-05-28T23:30:33Z,40,101393,49,False
585,UCp1HdTRbbrT06mIOnECcp9A,DavidMarco,2012-12-18T10:15:25Z,109,95716,1130,False
586,UCuDyNjro5X_cksrM79O-Jow,samyzzcocizz,2010-04-18T20:22:08Z,20,50589,19,False
587,UCTCkpwzbaazKvVK0YNoXo1g,Lock Haven University,2013-09-24T18:55:17Z,37,22922,175,False
588,UC_7v7W1BNwEVvHyQIb9-oLw,Covert Skyline,2010-09-14T08:39:22Z,24,228042,238,False
589,UCQpfkhb91g8spc2o2SUOzFA,MCSTUDIOBN,2008-08-05T10:49:45Z,167,68469474,72300,False
590,UCFSCGsVY8zJHy9toajXDlsA,cranetvart,2011-07-27T09:50:30Z,91,775759,3980,False
591,UCuRfFw0PUpdYq59ooOAnu8g,neuroorthoinstitute,2007-08-01T18:43:07Z,49,1517897,3100,False
592,UCmb0LnmFYceH7toqgmUTJDA,Vandal,2015-02-25T12:42:55Z,2668,181589870,1200000,False
593,UCd400NDUWJdTLcO5jub06wA,Dương Đức Quảng,2010-10-21T16:51:15Z,0,0,66,False
594,UCcEvN30KYmPHKtbtdH2D-CQ,H2KPODUCTOINS,2008-04-05T16:28:09Z,6,151054,39,False
595,UCxjTGdg2DYJ9MVR0hkzpHvA,VOXSPORTS,2009-07-28T05:58:07Z,3121,6823380,7880,False
596,UCBXyQvKr-OaHUjpn3fEBsuQ,Derrick Johnson,2006-05-05T02:51:14Z,221,1046327,4560,False
597,UC8-APnASPyqxhvdiQOvvt9g,nitajait,2007-12-05T03:37:27Z,169,513991,209,False
598,UCmNYSzZTZw4QNawVQ038kvw,96969696black,2011-10-14T12:48:29Z,222,87025,41,False
599,UCgyz0qRzl96ydHBxkPD1pBw,Mziiki,2014-02-13T09:52:23Z,211,93255739,580000,False
600,UCIOD9FAJdprn4J5p83Rb5Aw,NARA SOGOMONYAN,2012-09-23T13:32:51Z,1,1728,3,False
601,UCiuvu9bNX6qSv3oN80IBPZw,Pablo Prieto,2011-07-24T03:37:10Z,2,1998,6,False
602,UCSG_nwo2bk1yO4omKzMpgvQ,Bionicworm1,2006-11-06T05:02:20Z,85,1672071,165,False
603,UCUf6Vx8WiFlrvzK8ElRO8Lg,badri lingaraj,2007-08-27T18:03:13Z,2,9268,7,False
604,UCSbJvvoYLE4u1YxADiDqvNQ,Steve Johnson,2006-06-13T20:59:46Z,19,476052,349,False
605,UCNwS8A4ElHoDRMw1U0uvbcA,Daniel Vásquez,2008-06-06T16:18:16Z,33,27426,9,False
606,UCSIUdxwx3udSRQ4lzF9irVw,Liebes Fräulein,2010-08-06T12:14:49Z,17,265400,1100,False
607,UCBaUZ8KMzvfdKYNzdQpBQ2g,Inedits,2007-03-17T04:42:31Z,26,6936869,1240,False
608,UCaGIYzA5H5k_7dAaOpA4WYQ,tmx53786421,2009-11-20T01:56:07Z,13,102071,52,False
609,UCdLzmm5vknO86yO8UrI41xw,Ema Shah,2007-08-05T07:26:16Z,932,5852454,13200,False
610,UCZjDi3Wuy4IekimOjbYGpCQ,xibato,2007-05-03T12:08:36Z,11,13020,3,False
611,UCU6fJd58eq6YauDlmdtmDHA,PROLASERINC,2008-12-25T23:19:36Z,6,15784,3,False
612,UCovtFObhY9NypXcyHxAS7-Q,Roberto Blake,2009-02-08T17:58:19Z,1273,33877945,523000,False
613,UCc7CrqpdgGZlQyso7O7Cj2A,arfist,2007-06-13T19:17:03Z,154,731902,875,False
614,UCSA-3fh1WzfKnHPkDUmoqMw,Fly Russia,2012-02-29T14:19:17Z,106,9829827,64900,False
615,UCE1Mu3LbnE7_OzPfsKqDS-g,djmarcel007,2007-12-29T13:20:09Z,238,38055876,65000,False
616,UCjJMacMVI8gIoRILqJuOn3Q,PhunkRoyal,2008-07-02T20:18:48Z,1571,18471342,56500,False
617,UCYVinkwSX7szARULgYpvhLw,Ali-A,2006-09-13T17:12:04Z,3641,5488137486,17500000,False
618,UCqWqrfbzNvXECu39vl_pP5w,mattbmoura,2006-12-11T17:49:08Z,69,46593292,59000,False
619,UCZLmV977wZ41RROjOuu-oFA,TV Duga Plus Melodija Records,2010-01-31T15:49:26Z,6983,121317264,151000,False
620,UCkmxvZFOr4PwzFnRdIyNllg,c4lvin1337,2009-08-22T21:05:08Z,15,7062,5,False
621,UCqFMzb-4AUf6WAIbl132QKA,NHL,2006-10-26T19:57:49Z,23157,1056169827,1590000,False
622,UCuuTQ-HEwfCSZwCtnc1bgeQ,المكتب التعاوني بالراكة,2010-09-16T21:24:05Z,1024,697041,3490,False
623,UC1w33mzH5SuhRDlykhRLbwg,BerserkD,2011-09-28T13:25:01Z,69,2779129,5660,False
624,UCUo0U24mV861yudj-aVPGpw,RMIT Animation: Graduate Shows,2006-11-19T05:21:05Z,10,10439,421,False
625,UCrMk4rcFt3VYEMif-bQTNEQ,pelaska1980,2010-11-29T19:46:53Z,3,6151,2,False
626,UCTsKqIi_pEE3LbWKrkrdSyQ,INFO,2006-01-29T22:01:34Z,1186,17906974,75200,False
627,UCmOCtkOn7Nu7eIJ8prfJzYA,Natsu Dragneel,2011-07-09T10:10:37Z,12,24478,43,False
628,UCIaeAU4AQ-Kycl6upDplwkg,Gamespro XL,2012-04-11T18:49:37Z,8,1031194,841,False
629,UC2NGqwU5sbGEEGFKWEBy-sA,TheHappyThought,2009-03-23T22:27:31Z,159,277056,833,False
630,UCJA-HEM9UApjvS2ChQH9qAg,3dparks,2009-06-27T18:25:07Z,11,536,0,True
631,UCFzyeVLrv5xzn2iTjnjaNTw,PhoneRadar,2011-02-26T08:14:30Z,3094,154455406,910000,False
632,UCf1pUrBH4F9wViExU7Q64KA,pillo55,2007-04-23T15:23:05Z,805,2522635,1290,False
633,UC3xGcbDsDSHajQN272Cq7DA,GritScooters,2011-02-02T22:13:41Z,159,1936320,20900,False
634,UCBvc7pmUp9wiZIFOXEp1sCg,DemolitionRanch,2011-01-03T14:57:10Z,475,1757638900,9870000,False
635,UCMYQ-wuuzPvpywRy_Lce6Aw,Prathibha Dhanuka,2010-04-04T05:59:59Z,88,729141,2130,False
636,UCmxZw7N4Jyljr1RbSs4Ymaw,FightHype.com,2007-05-23T18:38:57Z,27590,1042008868,913000,False
637,UCCAIgKd_LTfWdoEnWFgJrtw,Bryan Thong,2011-06-25T11:42:01Z,26,19580,8,False
638,UCMWwvUso2x6wVDTYXKSZHKQ,Chadron,2009-08-06T22:36:01Z,66,725055,287,False
639,UClZT7qdA7ITMxJney_EWl8w,Redakcia Mistral,2012-04-15T10:11:44Z,3224,1137060,1520,False
640,UCD2I0Ha3zCDQLOQlD1yIEFQ,Norx World,2010-12-14T09:10:58Z,80,859050,13300,False
641,UChKKMC4c1Vs-Pn8-WgqX_Sw,motva,2008-10-28T17:48:59Z,23,15060,18,False
642,UCYuU21LIpKm-NX_WTCqr56Q,Myzael Torrez,2012-01-24T17:21:16Z,24,58231,33,False
643,UCK0NRY1A09-L0xLvZgIqQ5Q,A Hughes,2006-11-29T17:33:11Z,0,0,2,False
644,UCrKZx553F5U1272WkMg8xcQ,humorista,2006-05-13T16:40:29Z,107,313716,716,False
645,UCTIM_X5ZCgrA4-JD41PcTfA,ALPH4SOUL,2013-12-17T13:31:05Z,54,240204,311,False
646,UC9xTxkz6DYaumBV3TZaMVpw,Maximus787,2012-10-13T09:09:00Z,10,265718,161,False
647,UCcqmDO49s3X2O-n-088a8vw,dandradell,2010-08-05T13:49:41Z,4,5756,5,False
648,UCj6iJTEk_YLd9o1Jqt5xdYA,U-Spray Bugspray,2008-01-06T15:29:08Z,339,16014069,0,True
649,UC3kKWui3o96J9nn1lkRwPcw,DontHaveUserName,2006-02-08T01:46:28Z,1,7172,12,False
650,UCu0wB4RWds4nr1dsd-r20JQ,Juanny Rodriguez,2008-10-23T21:13:20Z,13,42948,64,False
651,UC92lZ9DgpF_9wmIUq9RIYCA,jechuy85,2008-08-01T18:10:28Z,261,7216069,5230,False
652,UCZsjyt3uUzX1WjPx5Xx-kRg,Rhein-Neckar Löwen,2009-04-21T20:49:24Z,1134,11137412,26500,False
653,UCtAVULgy36_oLYhqL3isw2g,CNR Music,2006-10-20T09:09:30Z,1057,135204801,95700,False
654,UC1eX5wWGYtRK4rdTc77Rv2g,Strong Arm Sports Podcast,2012-02-07T13:58:27Z,663,8606141,77400,False
655,UCadeTfYRY_z0YDEjnp-G6Tg,melissamerry,2007-12-03T02:21:24Z,1,2949,0,False
656,UCV6CUMU_qxAfk9e95ouY9Hw,fuckslipknot,2007-08-22T08:41:10Z,32,114152,12,False
657,UCmL1WlDI8UkXDXCXcBQN9CA,Ultra Bollywood,2009-10-21T12:28:20Z,9953,14380972744,27700000,False
658,UC76lmZQ21I84rFRPhX2q2tA,NoMorFriction,2010-09-16T00:10:00Z,13,45418,145,False
659,UCxmdHBtWHO3e_76bNY3absw,Kelsey Wildman,2010-05-27T01:30:16Z,3,4891,9,False
660,UCYe-j_a6tAVTZyZrGCZq8dQ,MSA Agency,2008-04-03T20:53:43Z,63,614816,797,False
661,UCYRStfklk8otfZpY9E5nK4g,Encorda2,2010-09-12T20:31:37Z,232,9551315,74000,False
662,UCLXsp7GMZs9WAzpf2upSWpw,Hunterelectro,2010-03-13T22:49:12Z,19,15154,36,False
663,UCX-yBC6iSJlKfLi98mtcBeg,The Raven Foundation,2008-02-25T17:17:17Z,542,415625,1250,False
664,UCXUVrPB5njxF8IBae0ttJPg,Snap-on Tools,2008-01-27T14:45:29Z,574,17691708,85300,False
665,UCMV_qLZHelFkKoI55DfD70g,Learn How To Screen Print T-shirts,2012-12-23T23:11:43Z,35,2330037,31900,False
666,UCSv6yKLOumjO0JnPt5bcPjg,Убитые Дороги,2011-08-24T08:38:35Z,405,2112370,13400,False
667,UCQpC5Xa15Gdyby9rbWG6BpQ,Ivan Lekandore,2008-08-24T11:43:47Z,23,179390,315,False
668,UCS2P0xawLDZHWFyBymVOK1A,shnobel,2006-11-23T06:12:48Z,2561,36216328,50000,False
669,UCvAN6YEXlaq1CfgSZnirLbA,leekermode,2011-02-16T21:55:29Z,7,13868,21,False
670,UCaV95UnnLvOqYrE5045ZsTQ,rikuntyudady,2009-12-13T11:33:58Z,28,55778,73,False
671,UCWAE56h2fnfzENVmQhW5Eyg,TwoFitTwins,2014-09-29T04:52:09Z,11,713204,3810,False
672,UCWy92ED4uH2tD149Ubk4--Q,Beyaz Gül,2010-01-26T21:22:31Z,21,379007,87,False
673,UCtaYUtD7j-UDRccC5WdzglA,Institute for War & Peace Reporting,2008-08-06T16:14:24Z,343,6070226,16000,False
674,UCMf2NsucUuJYlF1aN5tmG_Q,brave1225,2007-04-29T11:38:11Z,183,277546,551,False
675,UCRD6jdpxNXO57p13uUt6afg,GamingTV,2012-01-27T08:03:46Z,127,267045,1610,False
676,UC8k9J2Y9eE0N28mihfLD9fQ,MotoSport.com,2008-01-31T23:11:07Z,234,4573884,197000,False
677,UCYAnCh6SqIyaL6Eoj1Llhig,Riders Match,2009-11-09T13:46:18Z,0,0,0,True
678,UCY_Ss4xRkzDMM9MzKjiqnCw,toys210,2009-10-04T22:20:31Z,1589,20100218,28600,False
679,UCdwmfUxRXrdmGfxpvg0DH0g,TCI Engineering,2007-09-14T15:13:20Z,428,1607203,4640,False
680,UC_l4MUMQx5C189xisDj52gQ,telomerese,2008-09-02T11:05:36Z,869,192581,91,False
681,UC8YLUBuHjRIc49mAEXynZPA,bb7200sncf,2008-03-31T14:54:53Z,25,171275,41,False
682,UCzpdzS-yHv3naJFb2Ojcw3A,Thrym,2007-06-21T15:33:44Z,204,1882373,386,False
683,UCgDRHon4vwkOgd1ETBo-laA,lani rio,2010-10-17T18:17:24Z,15,62501,61,False
684,UCBfDOjJK0xbRpP_RyqLP7yQ,groetenuithilversum,2007-04-30T11:35:51Z,13,65357,12,False
685,UCmSnopYR03AJufr4-tPJH0Q,Anth0holic,2008-01-20T09:19:48Z,339,3323821,403,False
686,UCjS8211BG-4Ixldev02qSuw,Dj Kam's Dzk,2007-10-29T06:37:45Z,4,1396,123,False
687,UC8_JumwjO1xA6gnd-SRJbrA,HookedOnUtah,2009-05-06T17:30:48Z,346,1591862,4820,False
688,UC7SpLClHphJGNAFA2HbMLzg,Mista Pimpin,2007-01-26T07:47:41Z,4,6689,259,False
689,UCi09iSRiQuI8Yum2s4Jqk0A,arcoiriizalex,2012-12-20T07:09:36Z,1,19323,14,False
690,UCKM-4OlZgD1iBclTOBVyI-Q,BudgetHobby,2014-05-10T16:15:04Z,73,71403838,513000,False
691,UCIUsF7kMTGigJJd8qWYuvkA,mcnoj123,2008-09-19T01:10:03Z,9,1370028,2940,False
692,UCc77G_FOiLE1RLyegKMWFEQ,Holly Galligan,2007-06-23T19:34:57Z,26,13072,19,False
693,UCUhNmvjnOCtCRqCfC180z5Q,ProjectDIVAChannel,2012-12-27T01:30:28Z,349,996951,6230,False
694,UCUrZK4HLiPpMVJYi9SvN9IA,Willy Cross,2011-07-28T11:15:46Z,3,4358,114,False
695,UCCHOj2caVpX0rbKWUwfc7nw,Abhinav Srivastav,2007-02-26T07:39:53Z,70,424317,1490,False
696,UC9niXIxvN0X3B3nybwquQ8w,Kevin Hayes,2007-06-02T20:39:28Z,64,103106,35,False
697,UCfF6hVZ-eVGE7yP9QECDK-g,MS G,2009-10-01T21:49:46Z,69,1912293,4510,False
698,UCG087oup63HrkYKw6H4Orcg,jazzfabz,2008-10-09T06:31:15Z,90,490834,856,False
699,UCFjP-tlWXRZG4vc1SJaZWgw,musical mania,2013-11-16T21:37:17Z,191,2348252,3320,False
